episode,score,shaped_reward,tau
228,1,15.988007,0.460389
229,1,22.836768,0.460214
230,2,17.353867,0.460029
231,0,15.574163,0.459876
232,0,15.657851,0.459728
233,1,17.860688,0.459559
234,1,16.163284,0.4594
235,0,17.767298,0.459232
236,0,20.51744,0.459063
237,0,14.412068,0.45891
238,0,16.698445,0.458752
239,0,17.382033,0.458589
240,1,17.96576,0.458421
241,1,17.27778,0.458258
242,0,18.889816,0.458085
243,0,16.859979,0.457928
244,0,20.019759,0.45775
245,0,11.907672,0.457598
246,3,22.710202,0.457399
247,1,16.832301,0.457232
248,0,19.532336,0.457059
249,1,19.171752,0.456887
250,1,18.689782,0.456715
251,0,14.968584,0.456558
252,1,18.921783,0.456381
253,0,14.216047,0.456236
254,0,18.589202,0.456059
255,0,17.18584,0.455903
256,1,18.574249,0.455716
257,0,16.801627,0.45556
258,0,18.931232,0.455384
259,1,16.859253,0.455223
260,2,16.258469,0.455042
261,1,24.400536,0.454856
262,1,18.266436,0.454675
263,1,22.813881,0.454473
264,0,13.706893,0.454323
265,1,15.63573,0.454153
266,0,18.892337,0.453978
267,1,15.075568,0.453818
268,1,19.433682,0.453638
269,1,18.609541,0.453463
270,0,17.17072,0.453294
271,1,19.85857,0.453109
272,1,19.561667,0.452924
273,0,15.99891,0.452765
274,1,18.470973,0.452596
275,1,17.540431,0.452432
276,2,13.602252,0.452289
277,0,16.693759,0.452136
278,1,17.212489,0.451962
279,0,17.358111,0.451789
280,1,20.291763,0.45162
281,2,23.51512,0.451427
282,1,19.725613,0.451238
283,2,22.535323,0.45105
284,2,18.549399,0.450862
285,1,18.992522,0.450699
286,1,23.0721,0.450516
287,0,14.76588,0.450359
288,0,15.409338,0.450222
289,0,17.61863,0.45006
290,1,18.785354,0.449898
291,0,16.557345,0.449746
292,0,18.364537,0.449585
293,0,18.239091,0.449423
294,1,16.744432,0.449256
295,0,13.089322,0.449115
296,2,20.105774,0.448929
297,0,16.49424,0.448783
298,1,17.828175,0.448607
299,1,20.109543,0.448446
300,0,14.603891,0.4483
301,1,18.251284,0.448139
302,1,19.868516,0.447978
303,2,19.379966,0.447813
304,1,18.40307,0.447648
305,2,21.277426,0.447472
306,0,17.633387,0.447312
307,1,19.12519,0.447137
308,0,12.987947,0.446997
309,0,15.164944,0.446838
310,1,16.376237,0.446688
311,0,16.325837,0.446553
312,2,20.957646,0.446369
313,1,15.704278,0.446224
314,1,22.346389,0.44604
315,1,13.91119,0.445901
316,1,13.271047,0.445767
317,1,18.048495,0.445603
318,0,10.48857,0.445479
319,0,15.047502,0.44533
320,1,14.559593,0.445191
321,0,13.212545,0.445053
322,1,18.415054,0.444894
323,1,18.101966,0.444726
324,0,13.387865,0.444593
325,0,16.371333,0.444449
326,0,17.182907,0.444291
327,1,16.308373,0.444129
328,1,17.564537,0.443961
329,0,15.539952,0.443828
330,1,17.943817,0.443666
331,1,15.973761,0.443523
332,0,18.165059,0.443351
333,1,15.913551,0.443194
334,0,15.901291,0.443051
335,1,16.13228,0.442889
336,0,15.298357,0.442752
337,1,16.898106,0.442595
338,1,17.053119,0.442444
339,1,19.5491,0.442263
340,1,18.321316,0.442087
341,0,17.318173,0.441925
342,2,16.472576,0.441764
343,0,19.470433,0.441603
344,1,22.06441,0.441428
345,0,13.65139,0.441277
346,1,20.850898,0.441102
347,4,26.116195,0.440898
348,1,17.241853,0.440747
349,1,21.026638,0.440582
350,0,15.729253,0.440436
351,2,21.272587,0.440262
352,3,25.505624,0.440059
353,1,19.707289,0.439894
354,1,14.506306,0.439744
355,0,17.843084,0.439585
356,0,14.51434,0.439445
357,1,22.441166,0.439285
358,4,26.747039,0.439063
359,1,19.993253,0.438895
360,0,17.607775,0.438746
361,0,16.836749,0.438596
362,4,30.47373,0.438375
363,1,16.001656,0.438217
364,3,23.195827,0.43803
365,1,21.459805,0.437857
366,0,18.925265,0.437699
367,4,29.544528,0.437484
368,1,20.82169,0.437321
369,0,13.016271,0.437178
370,1,20.224713,0.437006
371,1,19.943718,0.436839
372,1,20.099425,0.436676
373,5,33.895263,0.436448
374,1,19.341201,0.436286
375,0,20.749208,0.436129
376,1,26.276807,0.435944
377,1,22.685537,0.435768
378,1,24.041683,0.435592
379,1,20.699469,0.435436
380,0,18.280939,0.435279
381,1,16.665534,0.435133
382,2,24.421986,0.434953
383,0,19.483788,0.434806
384,5,31.384367,0.434589
385,1,17.697668,0.434443
386,6,32.234261,0.434221
387,0,21.764651,0.434061
388,8,35.98113,0.433816
389,1,19.559299,0.433651
390,2,26.076098,0.433463
391,1,28.500798,0.43329
392,1,22.438267,0.433125
393,7,33.4031,0.432882
394,1,25.192577,0.432713
395,1,20.229691,0.432554
396,2,28.931198,0.432367
397,6,31.763369,0.432138
398,1,18.918974,0.43197
399,1,21.654931,0.431807
400,1,19.966404,0.431653
401,0,19.00493,0.431499
402,8,37.709946,0.431239
403,9,39.951675,0.430956
404,6,33.579728,0.430728
405,19,54.198811,0.43032
406,3,24.79825,0.430112
407,3,22.521956,0.429936
408,17,49.472886,0.429567
409,3,28.978602,0.42935
410,7,31.511175,0.429088
411,2,21.823536,0.428927
412,2,26.447015,0.428748
413,13,45.754544,0.428435
414,3,27.324685,0.428247
415,1,25.601446,0.428068
416,3,25.174481,0.42789
417,11,46.652437,0.427583
418,2,28.152479,0.427392
419,4,27.551907,0.427191
420,0,21.123642,0.427045
421,1,24.111568,0.426881
422,4,26.252541,0.42668
423,1,24.925262,0.426512
424,27,80.137009,0.426021
425,3,26.003807,0.425835
426,2,25.256453,0.425645
427,0,19.769144,0.425496
428,18,57.381449,0.425129
429,5,35.645281,0.42489
430,5,30.219067,0.424669
431,0,22.349853,0.424525
432,21,57.817227,0.424115
433,2,27.361021,0.423931
434,7,37.129669,0.423684
435,28,76.787052,0.423195
436,0,23.035928,0.423043
437,4,26.8304,0.422833
438,17,53.405187,0.422462
439,5,30.769533,0.422239
440,17,61.719593,0.421865
441,3,23.167509,0.421678
442,6,35.478263,0.421443
443,10,40.961493,0.421177
444,3,37.95436,0.420977
445,10,42.175177,0.420716
446,10,42.833749,0.420437
447,6,36.035025,0.420203
448,4,31.009625,0.419996
449,7,34.742471,0.419762
450,3,29.888553,0.419577
451,0,27.492325,0.419424
452,6,38.050108,0.419186
453,6,36.71459,0.418945
454,2,26.88055,0.418756
455,5,32.477264,0.418528
456,3,25.247684,0.418349
457,7,39.263793,0.418091
458,0,21.468191,0.417929
459,3,27.455399,0.417746
460,4,26.80958,0.417545
461,0,21.299579,0.417388
462,3,24.625348,0.41721
463,3,26.311176,0.417023
464,2,28.475076,0.416845
465,1,22.229947,0.41668
466,4,33.090801,0.416467
467,2,24.207074,0.416298
468,10,38.672106,0.416034
469,3,27.332794,0.415839
470,1,26.678973,0.415666
471,3,26.39833,0.415476
472,7,35.465562,0.415239
473,17,47.966375,0.41489
474,1,20.287012,0.414736
475,3,26.018181,0.414572
476,4,28.630077,0.41437
477,3,27.214466,0.414194
478,10,39.900119,0.41392
479,1,20.188341,0.413775
480,3,27.070086,0.413591
481,3,30.595714,0.413407
482,2,29.645803,0.413215
483,7,39.872551,0.412976
484,2,22.964829,0.412831
485,4,25.96091,0.412643
486,3,29.095651,0.412465
487,1,27.303805,0.41229
488,3,26.874214,0.412129
489,7,35.725914,0.411921
490,1,25.144565,0.411768
491,1,20.186817,0.411641
492,2,27.855139,0.411463
493,7,31.338418,0.411265
494,2,25.003273,0.411117
495,4,29.702721,0.410939
496,4,25.695358,0.41077
497,3,29.158984,0.41061
498,2,22.380393,0.410463
499,2,23.132122,0.410303
500,2,23.557669,0.410151
501,4,26.954394,0.409983
502,2,22.503006,0.40984
503,7,31.980534,0.409651
504,5,30.947434,0.409467
505,0,17.235478,0.409341
506,1,20.584513,0.409199
507,3,24.154858,0.40904
508,3,24.444008,0.408885
509,1,21.285126,0.408743
510,6,29.605867,0.408563
511,10,41.975897,0.408322
512,2,23.17172,0.40818
513,3,25.773803,0.408018
514,2,23.692314,0.407868
515,6,27.714087,0.407677
516,2,22.871056,0.407523
517,4,28.968603,0.407344
518,4,26.293978,0.407183
519,6,32.542861,0.406988
520,19,54.698103,0.406669
521,3,26.132345,0.406504
522,3,31.955787,0.406322
523,9,41.386137,0.406079
524,2,27.196926,0.405918
525,2,23.649973,0.40577
526,7,35.030296,0.405552
527,6,34.329454,0.405351
528,3,29.32181,0.405166
529,15,54.669222,0.40485
530,2,23.185847,0.404686
531,12,40.49691,0.404416
532,14,52.939978,0.40411
533,2,27.906025,0.403934
534,3,23.282571,0.403759
535,4,31.730529,0.403563
536,2,20.590088,0.403413
537,5,35.87458,0.403214
538,3,29.678358,0.403027
539,1,22.015146,0.402881
540,12,48.274295,0.402609
541,2,28.534451,0.402439
542,4,33.397842,0.402253
543,3,29.05421,0.402091
544,3,25.293746,0.401929
545,2,27.133904,0.401768
546,16,56.337743,0.401453
547,6,32.143718,0.401256
548,5,34.834652,0.401067
549,30,82.409171,0.400605
550,2,27.876304,0.400444
551,8,43.207501,0.400208
552,16,51.155985,0.399892
553,7,38.360397,0.399668
554,2,23.766803,0.399505
555,8,35.137285,0.399277
556,2,22.091092,0.39913
557,3,27.860491,0.398967
558,6,33.802387,0.398768
559,1,27.870951,0.398605
560,2,22.987537,0.398466
561,33,86.698211,0.397986
562,13,52.24634,0.397701
563,5,28.623833,0.397508
564,4,34.503577,0.397318
565,1,28.606552,0.397156
566,5,36.033477,0.396955
567,3,28.241153,0.39679
568,14,50.557419,0.396511
569,20,62.32673,0.396161
570,21,59.112873,0.395808
571,1,26.086,0.395648
572,4,31.457135,0.395456
573,26,72.239287,0.395046
574,17,58.974577,0.394719
575,4,27.722296,0.394532
576,4,31.357739,0.394349
577,14,47.268975,0.394065
578,3,36.814999,0.393887
579,6,37.31053,0.393689
580,3,31.586296,0.393519
581,10,37.257614,0.393302
582,16,55.330192,0.392997
583,2,29.374869,0.392835
584,13,49.157372,0.392557
585,5,36.441741,0.392361
586,20,59.039882,0.39203
587,14,51.535008,0.391754
588,16,54.303237,0.391443
589,1,28.50671,0.391294
590,9,40.975945,0.39106
591,0,25.637477,0.390934
592,3,30.045531,0.390762
593,13,50.059779,0.390484
594,9,38.403972,0.390271
595,4,34.741286,0.390088
596,15,52.284064,0.389799
597,3,30.722788,0.389636
598,9,41.819444,0.389404
599,14,54.093357,0.389132
600,20,60.278857,0.388787
601,18,57.552942,0.38847
602,7,34.809838,0.388259
603,13,45.741046,0.387988
604,7,34.796286,0.387781
605,9,39.78559,0.387544
606,1,27.949586,0.387394
607,13,49.204888,0.387121
608,10,44.38903,0.386877
609,6,41.444648,0.386664
610,9,50.163996,0.386421
611,4,32.966255,0.386242
612,6,29.089683,0.386059
613,8,41.615242,0.385832
614,13,51.308024,0.385553
615,11,49.614565,0.385308
616,6,37.007867,0.3851
617,4,26.658658,0.38493
618,5,35.695631,0.384752
619,5,34.278858,0.38456
620,26,73.417158,0.384187
621,2,20.755103,0.384039
622,2,30.456348,0.383892
623,1,23.387938,0.383759
624,27,68.817376,0.383369
625,18,58.161014,0.383054
626,9,37.042923,0.382834
627,3,32.585145,0.382676
628,2,29.923206,0.382515
629,6,38.076816,0.382314
630,12,44.170069,0.382066
631,32,73.561099,0.381632
632,14,50.669475,0.381363
633,12,39.709058,0.381116
634,12,39.022937,0.380883
635,17,52.676834,0.380583
636,0,27.983776,0.380449
637,2,26.936797,0.380308
638,0,22.310986,0.380185
639,0,23.694215,0.380062
640,11,50.027608,0.37982
641,9,45.343565,0.379597
642,4,29.194377,0.379431
643,4,31.17881,0.379276
644,5,36.630265,0.379089
645,38,90.741683,0.378609
646,24,63.61824,0.378247
647,12,39.375054,0.378
648,18,50.365172,0.377704
649,16,47.391036,0.377426
650,24,69.972035,0.37707
651,6,37.077688,0.376882
652,7,35.268909,0.376683
653,6,34.133825,0.376492
654,9,36.300846,0.376286
655,8,32.585841,0.376092
656,16,55.407776,0.375813
657,2,25.911268,0.375679
658,4,26.602709,0.375527
659,11,47.446667,0.375291
660,17,56.739096,0.375009
661,1,26.355553,0.374872
662,23,67.110629,0.374535
663,34,75.626044,0.374097
664,13,39.819699,0.373849
665,3,24.246283,0.373692
666,4,29.469609,0.373532
667,3,31.097157,0.373389
668,11,43.594187,0.373169
669,2,32.322339,0.373023
670,12,42.992403,0.372787
671,2,24.34352,0.372658
672,11,49.244641,0.372433
673,23,67.737121,0.372096
674,15,51.957226,0.371834
675,21,64.516775,0.371519
676,17,56.477398,0.37123
677,21,59.673767,0.370913
678,8,36.812494,0.37071
679,13,48.195827,0.37046
680,19,45.273787,0.370168
681,13,37.68729,0.369929
682,1,26.000701,0.369802
683,32,70.269066,0.369399
684,13,50.419905,0.369147
685,4,36.905178,0.36898
686,13,42.371123,0.368732
687,27,73.027903,0.368361
