"episode","score","shaped_reward","tau"
"200","0","22.140738","0.260044"
"201","3","26.217336","0.259353"
"202","7","31.07208","0.258515"
"203","15","54.221941","0.257301"
"204","2","26.004618","0.256624"
"205","22","67.044772","0.255135"
"206","10","38.158118","0.254097"
"207","7","36.301483","0.253213"
"208","2","23.114347","0.252589"
"209","2","27.242874","0.251953"
"210","3","26.574959","0.25124"
"211","2","24.905018","0.250611"
"212","1","24.031605","0.250031"
"213","1","25.426141","0.249454"
"214","5","28.982781","0.24871"
"215","1","24.511285","0.248124"
"216","2","20.522784","0.247555"
"217","3","28.250973","0.246898"
"218","2","26.618435","0.24623"
"219","1","23.927039","0.245655"
"220","5","25.766952","0.244993"
"221","3","23.781708","0.244364"
"222","0","21.568414","0.243843"
"223","4","23.426417","0.243191"
"224","2","23.697686","0.242571"
"225","3","23.214357","0.241955"
"226","1","16.950045","0.241458"
"227","1","21.360994","0.24092"
"228","1","23.027385","0.240385"
"229","1","23.79103","0.239851"
"230","0","19.958133","0.239335"
"231","5","27.764916","0.238678"
"232","0","19.683901","0.238166"
"233","2","19.290014","0.237628"
"234","1","18.967432","0.237164"
"235","1","22.740902","0.23663"
"236","3","25.737415","0.236044"
"237","2","25.222473","0.235474"
"238","3","28.07481","0.234907"
"239","5","28.614105","0.234219"
"240","9","31.300211","0.233413"
"241","3","20.986224","0.232883"
"242","2","26.38384","0.232329"
"243","4","27.82738","0.231696"
"244","1","22.462154","0.231174"
"245","1","21.042931","0.230667"
"246","1","24.046249","0.230189"
"247","4","30.471224","0.229568"
"248","1","23.855983","0.229095"
"249","0","19.322731","0.228676"
"250","3","29.162652","0.228115"
"251","0","19.970573","0.227713"
"252","1","23.543719","0.227247"
"253","7","31.537168","0.22659"
"254","0","20.239255","0.226116"
"255","15","42.779406","0.225149"
"256","1","17.945731","0.224782"
"257","0","25.327635","0.224303"
"258","0","22.26523","0.223851"
"259","0","18.031148","0.223451"
"260","1","21.646866","0.223003"
"261","1","22.707221","0.222568"
"262","9","34.180092","0.221852"
"263","1","20.979268","0.221423"
"264","10","37.825066","0.220653"
"265","2","28.289899","0.220155"
"266","21","52.343853","0.219106"
"267","3","22.570747","0.218651"
"268","2","24.951496","0.21821"
"269","14","45.155159","0.217344"
"270","4","35.582211","0.21679"
"271","12","41.111101","0.215994"
"272","0","25.369906","0.215575"
"273","7","33.753908","0.21495"
"274","2","26.548393","0.214512"
"275","1","25.971673","0.214064"
"276","5","29.704806","0.213504"
"277","2","26.386966","0.213061"
"278","12","40.935304","0.212269"
"279","2","28.407588","0.211775"
"280","4","34.780507","0.211249"
"281","9","39.502534","0.210571"
"282","0","25.989221","0.210161"
"283","6","35.966161","0.209589"
"284","5","33.847915","0.209052"
"285","3","28.924125","0.208572"
"286","1","23.958576","0.208149"
"287","3","25.593604","0.207717"
"288","0","24.65469","0.207318"
"289","22","65.248628","0.206313"
"290","0","21.408483","0.205952"
"291","11","37.042064","0.205265"
"292","4","25.857509","0.204803"
"293","2","25.000005","0.204405"
"294","8","33.526161","0.203791"
"295","0","23.145264","0.203448"
"296","0","17.478874","0.203118"
"297","0","19.660751","0.202788"
"298","1","22.850573","0.202429"
"299","12","45.477234","0.201745"
"300","1","21.313358","0.2014"
"301","26","73.756123","0.200361"
"302","2","24.701568","0.19996"
"303","1","19.919821","0.199651"
"304","1","23.513083","0.199263"
"305","1","21.987637","0.198936"
"306","1","22.408208","0.19858"
"307","4","29.352435","0.198167"
"308","5","33.542837","0.197707"
"309","4","30.290696","0.197258"
"310","33","86.392836","0.196088"
"311","2","25.422674","0.195714"
"312","8","39.640298","0.195141"
"313","16","46.976637","0.194401"
"314","3","28.381459","0.193977"
"315","5","35.532302","0.193498"
"316","3","35.0394","0.19306"
"317","13","50.145063","0.1924"
"318","7","38.175057","0.191874"
"319","4","29.384588","0.191461"
"320","2","25.261739","0.191077"
"321","3","28.930767","0.190667"
"322","0","21.085695","0.190367"
"323","2","26.511702","0.189997"
"324","8","37.292936","0.189484"
"325","2","24.081287","0.189134"
"326","1","24.651106","0.188795"
"327","5","33.861718","0.188342"
"328","6","30.004568","0.187908"
"329","3","26.676222","0.187538"
"330","3","29.227659","0.187161"
"331","9","44.82483","0.186628"
"332","1","29.078562","0.186289"
"333","2","25.301206","0.18596"
"334","7","39.820719","0.185503"
"335","2","24.353338","0.185185"
"336","2","28.011145","0.184843"
"337","9","47.248518","0.184315"
"338","1","21.112912","0.184018"
"339","4","28.675586","0.183655"
"340","3","27.663874","0.18331"
"341","6","30.950178","0.182907"
"342","11","43.940707","0.182382"
"343","4","31.222079","0.182033"
"344","11","44.281044","0.181496"
"345","15","55.006148","0.180881"
"346","2","25.316332","0.180571"
"347","12","44.059622","0.180018"
"348","2","28.353327","0.179703"
"349","6","35.171074","0.179284"
"350","0","25.850728","0.178987"
"351","2","32.043814","0.178643"
"352","1","26.702153","0.178341"
"353","1","24.301356","0.178055"
"354","2","26.89132","0.177746"
"355","8","39.971438","0.177305"
"356","10","44.361091","0.176842"
"357","37","91.173047","0.175824"
"358","13","44.644283","0.175277"
"359","32","89.890834","0.174353"
"360","0","25.302476","0.174064"
"361","7","40.118654","0.173641"
"362","2","25.611511","0.173333"
"363","5","38.338079","0.172958"
"364","3","36.134442","0.172622"
"365","17","58.165968","0.172043"
"366","1","31.149836","0.171755"
"367","1","30.201904","0.171468"
"368","0","23.289453","0.171218"
"369","1","23.978682","0.17094"
"370","1","23.476056","0.170685"
"371","1","20.159006","0.170445"
"372","5","35.953983","0.17009"
"373","10","42.62372","0.169664"
"374","12","49.548847","0.169183"
"375","31","81.477794","0.16835"
"376","14","51.312286","0.16782"
"377","14","48.703712","0.167294"
"378","5","34.34057","0.166945"
"379","14","46.518777","0.166431"
"380","21","57.833742","0.165796"
"381","31","76.900313","0.164996"
"382","4","29.23688","0.164663"
"383","10","41.518789","0.164231"
"384","7","34.379374","0.163854"
"385","9","39.378044","0.163452"
"386","3","34.816854","0.163139"
"387","6","31.841133","0.16278"
"388","8","37.751276","0.162404"
"389","5","34.359886","0.162081"
"390","7","37.523944","0.161714"
"391","9","38.424287","0.161336"
"392","10","40.099391","0.160927"
"393","6","35.509394","0.160572"
"394","1","29.846654","0.160314"
"395","0","26.092192","0.16009"
"396","5","36.749765","0.159764"
"397","11","41.934781","0.15935"
"398","18","55.884021","0.158818"
"399","18","61.111247","0.158297"
"400","21","67.394644","0.157735"
"401","1","29.225058","0.157487"
"402","2","30.175116","0.157227"
"403","2","31.158941","0.156986"
"404","8","42.2095","0.156617"
"405","8","39.895651","0.156244"
"406","16","55.340422","0.155757"
"407","2","25.700383","0.155497"
"408","0","26.921317","0.155273"
"409","6","34.981526","0.154961"
"410","1","28.951085","0.154715"
"411","11","39.950812","0.154321"
"412","23","67.096628","0.153752"
"413","3","27.387522","0.153492"
"414","1","29.000962","0.153251"
