episode,score,shaped_reward,tau
228,7,38.747933,0.236995
229,11,43.687341,0.236058
230,33,95.908247,0.234357
231,16,52.152732,0.233263
232,1,30.881829,0.232721
233,10,35.763879,0.231884
234,1,24.314309,0.231415
235,11,41.472742,0.230561
236,42,100.203639,0.228637
237,9,38.481498,0.227868
238,1,19.137415,0.227454
239,2,31.272835,0.226925
240,25,69.786436,0.225632
241,22,55.656141,0.224479
242,40,85.011544,0.222754
243,21,46.215869,0.221656
244,25,66.247617,0.220386
245,9,34.728701,0.21966
246,15,48.309741,0.218723
247,6,34.859058,0.218103
248,6,30.787606,0.21751
249,6,38.656839,0.216873
250,9,37.11206,0.216158
251,25,69.644969,0.214973
252,17,60.636869,0.214041
253,13,49.696789,0.213231
254,26,66.796575,0.212044
255,1,27.29872,0.211618
256,26,70.332428,0.21046
257,40,85.11932,0.208932
258,25,73.695977,0.207814
259,1,26.975846,0.207415
260,0,26.13948,0.207018
261,17,49.30202,0.206154
262,5,35.679742,0.205613
263,20,57.45185,0.204677
264,19,57.583349,0.20378
265,32,77.542551,0.202532
266,13,52.69135,0.201786
267,23,71.667021,0.200793
268,13,42.060559,0.20009
269,7,33.842641,0.199531
270,2,34.869738,0.199094
271,43,81.920292,0.197648
272,15,51.368036,0.196909
273,15,48.436609,0.196155
274,19,61.023441,0.195303
275,28,75.882574,0.19426
276,4,34.316868,0.193789
277,12,41.563361,0.193134
278,12,47.668546,0.192465
279,12,44.168031,0.19181
280,18,53.026276,0.191022
281,49,117.022984,0.189538
282,0,28.556778,0.189197
283,12,39.595207,0.18859
284,2,30.952689,0.188226
285,21,56.764676,0.187406
286,5,35.017373,0.186977
287,19,51.290338,0.18622
288,28,69.346627,0.185271
289,27,72.740048,0.18434
290,0,23.18153,0.184035
291,32,77.946182,0.183024
292,5,32.384555,0.182598
293,2,28.82396,0.182266
294,3,30.658489,0.181884
295,6,33.954789,0.181447
296,29,74.652549,0.180514
297,36,85.664176,0.179461
298,18,48.311989,0.178787
299,15,44.425046,0.178166
300,25,63.780979,0.177368
301,5,37.362462,0.176952
302,11,47.098033,0.176429
303,22,61.227935,0.175685
304,5,32.019598,0.1753
305,5,39.628521,0.174902
306,19,58.020076,0.174231
307,24,68.628427,0.173468
308,19,64.207737,0.172816
309,12,43.94386,0.172295
310,5,37.370474,0.171903
