episode,score,shaped_reward,tau
77,0,11.501721,0.401445
78,0,9.64436,0.40036
79,0,11.698629,0.399321
80,0,9.575287,0.398486
81,0,10.61062,0.397417
82,0,11.033953,0.396197
83,0,13.455449,0.395101
84,1,9.528763,0.394128
85,0,7.351947,0.393275
86,0,9.125973,0.392542
87,0,10.380205,0.391466
88,0,9.025272,0.390625
89,0,9.174785,0.389598
90,0,10.215957,0.3885
91,0,13.177881,0.387372
92,0,12.059798,0.386287
93,0,9.883269,0.385208
94,0,11.357985,0.384172
95,0,12.073632,0.383215
96,0,14.897389,0.381971
97,0,10.205885,0.380952
98,0,9.60846,0.380011
99,0,7.020347,0.379363
100,0,10.411182,0.378537
101,0,8.614278,0.377608
102,0,9.312728,0.376683
103,0,10.896996,0.375693
104,0,7.531674,0.375059
105,1,10.515168,0.374042
106,0,9.626632,0.373134
107,0,10.614564,0.372058
108,0,8.633408,0.371299
109,0,11.618167,0.370405
110,0,7.959796,0.369652
111,0,10.960201,0.368834
112,0,8.42939,0.368087
113,0,12.698615,0.367074
114,0,7.562896,0.366334
115,0,7.932465,0.365497
116,0,7.347547,0.364731
117,0,9.577448,0.363868
118,0,10.260341,0.363009
119,0,10.899384,0.362089
120,0,9.065248,0.36137
121,1,8.459645,0.360555
122,0,8.165293,0.35968
123,0,8.157925,0.358873
124,1,9.615795,0.358102
125,0,7.77558,0.35743
126,0,10.861017,0.356506
127,0,11.145687,0.355524
128,0,13.610075,0.354578
129,0,11.917556,0.353701
130,0,6.366846,0.353201
131,0,6.042711,0.352671
132,0,11.315097,0.351772
133,0,9.261656,0.351
134,0,11.865874,0.350018
135,0,10.885616,0.349192
136,0,10.86112,0.348311
137,0,8.537094,0.347675
138,0,10.075404,0.346741
139,0,12.013448,0.345871
140,1,8.928787,0.345155
141,1,8.858568,0.344442
142,1,10.770694,0.343495
143,0,8.385626,0.34273
144,0,13.602871,0.34188
145,0,10.311289,0.341064
146,0,9.884595,0.340397
147,0,9.471912,0.339645
148,0,13.523953,0.338839
149,0,8.682833,0.338238
150,0,11.956052,0.337553
151,0,8.253768,0.336842
152,0,11.805049,0.336106
153,0,10.994923,0.335317
154,0,11.648427,0.334504
155,0,7.955197,0.333778
156,0,10.864893,0.333084
157,1,10.340949,0.332447
158,0,9.780609,0.331868
159,0,9.766497,0.331153
160,1,10.314164,0.330306
161,0,9.040711,0.329598
162,0,11.032605,0.328839
163,0,11.924356,0.32803
164,0,8.417732,0.327359
165,0,11.408644,0.326637
166,0,8.600387,0.325919
167,0,13.214796,0.325177
168,0,7.554462,0.324491
169,0,9.75402,0.323808
170,0,12.221237,0.323154
171,0,11.495719,0.322503
172,1,9.440485,0.321724
173,0,13.6644,0.320899
174,1,16.015741,0.320077
175,0,12.520563,0.319336
176,0,9.341508,0.318624
177,0,8.669109,0.318041
178,1,10.333201,0.317309
179,0,10.0096,0.316681
180,0,10.505718,0.316056
181,0,12.542302,0.315408
182,0,11.419038,0.314738
183,0,12.867344,0.31407
184,0,15.834907,0.313308
185,0,7.660053,0.312695
186,0,11.428629,0.311964
187,0,10.705541,0.311381
188,0,11.937284,0.310728
189,0,11.478935,0.309981
190,2,12.299342,0.309191
191,0,14.54813,0.308452
192,1,11.738212,0.307645
193,0,13.096457,0.30696
194,0,12.904531,0.306302
195,0,8.939698,0.30574
196,0,11.240938,0.305204
197,1,11.509241,0.304576
198,0,11.006294,0.303928
199,0,10.365218,0.303283
200,0,11.642517,0.302618
