episode,score,shaped_reward,tau
1,1,10.870248,0.498318
2,0,7.853409,0.496956
3,0,11.804755,0.495479
4,0,9.433641,0.493888
5,0,8.824922,0.49255
6,0,8.110855,0.491159
7,0,10.559409,0.489476
8,0,11.508622,0.487924
9,0,7.709095,0.486618
10,0,8.955068,0.485319
11,0,10.39552,0.483734
12,0,9.849236,0.481986
13,0,13.458793,0.480365
14,0,9.653245,0.478985
15,0,8.798422,0.477669
16,0,9.071047,0.476361
17,0,12.315806,0.474665
18,0,10.360705,0.473093
19,0,12.709642,0.471476
20,0,13.899834,0.46998
